user_id,parent_asin,timestamp,rating,helpful_vote,ms
AF7L2SB37A3TLDUNBBDGXN57FXUA,B00M763KBG,1570806463141,5.0,0,1570806463141
AEPVGMEHOEMQKWBPYNHS5QFYDQIA,B008P8M42G,1360353747000,5.0,1,1360353747000
AFOT3SB32O53YS7AKPBW6P47CO3A,B07WFK45M2,1609316370462,2.0,0,1609316370462
AENWGR3FTYZYZ3BBO2GX4IHK7RAQ,B0095CJCXA,1361190537000,5.0,1,1361190537000
AFOCWPWCQZXQB7F6TF2MUGCNADOQ,B07MNG78VF,1509731831741,5.0,2,1509731831741
AFPFXZCEC7ZBIMJYYHA7F3VOEJXA,B09QJGC3JX,1541357640649,5.0,0,1541357640649
AFDMDDTU3QRUINHIGZAUIUI2YVEQ,B00A27P8GW,1371054775000,1.0,1,1371054775000
AHROS54DJZRWK64M4DQEV26WTIVA,B001E5CP0S,1242086586000,5.0,1,1242086586000
AHR4O3F2LXXEZJMMADPSVUETJAGA,B000OWX362,1379673295000,5.0,0,1379673295000
AFRTHJWVL6Y4VOHA2Z42X4KKNY5A,B004UJL4VQ,1393852231000,5.0,0,1393852231000
AHQYSDQFGRWW3VIKOX6WBYFA5N2Q,B0BXPF4VPH,1613511566202,5.0,0,1613511566202
AHXX5TMTQ55EZ4ZC52JUBSTU46WQ,B07Q6NCCY7,1623813130785,5.0,1,1623813130785
AF4TCSDDZF5DRBTIVETMKNIC5QSQ,B00ZG2B6OG,1485902340000,5.0,0,1485902340000
AFY7JODFE2F7PIC3DILARNOHRRPA,B07X9HRL6S,1582520091555,5.0,0,1582520091555
AGRPOBSOPSM4JTENDSXDPQARHDVA,B005DC0YBK,1410732618000,5.0,0,1410732618000
AGKFJB5ZZXIOJH5X6XO6VSLFLFIQ,B004XS8UP2,1360966569000,2.0,1,1360966569000
AFC4QF2OSNMVR6MPFLC44UJIOO7Q,B0043BKPSO,1380030298000,4.0,0,1380030298000
AH3H7SVNZ73PMUDW4T3QYLUXRXCA,B08S5RFHV3,1369854492000,5.0,0,1369854492000
AESERIQGGHQ5XQL2WY335FOVMDNQ,B008VQQLQC,1400706031000,5.0,4,1400706031000
AGKRD4AEVXOEVYGP6IULTKLKUEBQ,B00BXM036K,1400669225000,5.0,0,1400669225000
AFGUDBUSSPBFXDAHKZNZFVFYD5FQ,B09QWS4V3R,1468948617000,3.0,0,1468948617000
AFG6TORDU74R65XQZ7B3FIJGYPXQ,B009FLJFFG,1369592010000,5.0,0,1369592010000
AGN5EMDFQN3KQSQTIPPG3F3NBSIQ,B0045F27AM,1341953421000,5.0,0,1341953421000
AFECKWUI2ZV5R2KYXT2RGH6GF42A,B0007MCQKI,1416852876000,5.0,0,1416852876000
AGAX26GGA32QF26JRRRIQ66RZ2XA,B00FPW3XH0,1433611311000,5.0,0,1433611311000
AGG7EWYVFZX47SY6XXDCRPLRNDMQ,B079KSYZCQ,1552433549029,5.0,0,1552433549029
AEEI5STPVNCJZ5BJATNQJJQRHBYQ,B07FJVSCDL,1606339608095,5.0,0,1606339608095
AGM6CU2FI67RIA7CCI2MZSTJUPDA,B00328HREO,1444566564000,5.0,0,1444566564000
AGKHJXHWF2PSCTREW67UNMEII5AA,B009XP6Y30,1386067024000,2.0,0,1386067024000
AHW2EZ26447CKCJB37GFXI6CGRFQ,B009F7K52W,1379964924000,5.0,0,1379964924000
AHTYYAKY6GJOVJCQ3EKTR4WFH4AQ,B003OYJO60,1336473588000,5.0,0,1336473588000
AHCBHETWEWAL5ZJTZHD4GA36CU3A,B001H0F6PG,1268165835000,5.0,0,1268165835000
AG4YKSMFBPE62QPF4K6ZA6J7KGEA,B00891SCU2,1379259509000,5.0,2,1379259509000
AF4YZ7A6PBKAUBBF4I3FIGSIOW3A,B075T5YGBX,1559495648653,5.0,0,1559495648653
AFJEMGDDQL3JACT3OT75ECWOPC7A,B000G290XK,1441493452000,4.0,0,1441493452000
AHIS6KRXLW3IVV5ZEUX4GLL73BUA,B007X2RV32,1360246626000,5.0,0,1360246626000
AFJINNJDU65KRWR2OFHJEHOIE7OA,B005ILIK6M,1372065994000,3.0,0,1372065994000
AFCQQLVVOMV5S7RVBDUKV6YWJNYA,B002CQTZC4,1379669797000,3.0,0,1379669797000
AHF6N3CAKZCFGGM7M5WN5JD7O4JQ,B004DEQP4Y,1342979383000,5.0,0,1342979383000
AHQBEOVKRUTL5MYK23PTCLI7PT7A,B01DEX61I4,1495139503000,5.0,3,1495139503000
AHB5AZ7VFM3XIA3QI5B25NFV53GA,B07NCPM16X,1535808524362,5.0,0,1535808524362
AGB5UY4PHTZXKWHIDAHPMDTLOM5Q,B0018OMK82,1361219178000,5.0,0,1361219178000
AHJIQEJWWHWSTRW6C54KZQQSD6MQ,B00VCL0JIE,1345127050000,5.0,2,1345127050000
AG2MUDCSFKGZAIQ7RML3U2MYJOKA,B009EERIOE,1387844589000,4.0,0,1387844589000
AFI6GSCYTX74JVWVRUVQ4RZQ6SGQ,B00E0FA29A,1415015825000,5.0,0,1415015825000
AEJ2IZMPFXHKIVC3XDNG77R6ER2A,B000UPURCQ,1370346228000,5.0,0,1370346228000
AHQWKQ7H2JVTFBJ52THPFWQRRGAA,B00AFTYCVE,1394030420000,4.0,0,1394030420000
AHIRDJUFBZPFST2UXBG4NLXGN7PQ,B0000B35GE,1176357207000,1.0,26,1176357207000
AGBBH64Q5XRCGKMPH35G6LO6RBYA,B005Y7ZNJC,1380164096000,5.0,0,1380164096000
AEETDHNVYRRTBIT5IDTIT6CQX56A,B00E8FR9G6,1429883293000,3.0,0,1429883293000
AEAEMVXUSUIW65YINR7TGYYZHDQQ,B004FV5DAW,1335401339000,4.0,1,1335401339000
AE4QICU25YBZ3RG6GPX2L7P4MKEQ,B002N5MKZS,1370481707000,5.0,1,1370481707000
AGT3PX5FSXKNBCB72DNPZPXS4YIA,B008BKMTHS,1379522460000,3.0,0,1379522460000
AHZ4ESH4KYWV7NDY3QSKBI7XWXRQ,B005DCLTP0,1340271575000,5.0,0,1340271575000
AGUUN3F7EQ4PGS2QYRNSZNYIHDQA,B08KR19G7S,1561032725125,5.0,0,1561032725125
AEYKT2UHDORUCECH76VCDCH5BUMA,B002JVWOO8,1433871205000,5.0,0,1433871205000
AGTCYXNKB6VUEL5SDJMVH77YZU7A,B0716L4VVP,1551393609825,5.0,0,1551393609825
AERMVG6H6NGZM43RCRAPX27ZSCXQ,B005D6B5OG,1370609177000,5.0,0,1370609177000
AH3ZAGZVWQS6XYKLBG6SJO25PBQA,B0742SX4V2,1388106830000,5.0,0,1388106830000
AFXKQEX4YK5KBH4DCNXJPGH5AVYQ,B096GJ5TC7,1369345975000,5.0,0,1369345975000
AFYOQRVPRE3YNSAVCBSD3ZLZIOTA,B0046EC1NK,1326225783000,4.0,9,1326225783000
AFU7NX7QV3YIN4EJXUGNNBER4HIA,B00A7QUD4U,1400373147000,5.0,0,1400373147000
AGXPOA2UBCQ7NDYMHBS3XV35QJ5A,B003I86JNI,1343600370000,5.0,2,1343600370000
AEGB6V7NUM7A5QW2ZGYM2ITUMBYQ,B08CBDJ7DG,1394476045000,4.0,0,1394476045000
AH4F54VSSJ3C6ZRLPHJ37YJWMSRQ,B000BNXE5Y,1215709149000,5.0,0,1215709149000
AEPH7PVOKJ2IMFANLPPVXE6SPJXA,B07C2BBNQX,1394203267000,3.0,0,1394203267000
AHW7KXHFQ23WQ2ZXZRLMYSVGMQHQ,B01BJ316CM,1493156620000,5.0,0,1493156620000
AEVSWAULITLEB75CR6YLBSC2KF4A,B004KJDSBA,1388513863000,5.0,0,1388513863000
AFP4GOALEUPRFJV25LDAHWV4PXCQ,B0171INEBA,1358738711000,5.0,0,1358738711000
AEPKIHJYY4W76G3SVLEWH7P7H3AQ,B0B15HBNCB,1393991779000,5.0,0,1393991779000
AHFZJEOCUHEMHB2LXECBRHKWYBGA,B001EVS1NW,1359557127000,1.0,0,1359557127000
AE7S6IODNYD36WUBTTIT72TZZUQQ,B002RWKZUE,1334900897000,5.0,2,1334900897000
AGAALNVXOZ5VWNGXJUV5CWMPMKIQ,B000RN6JXW,1388253906000,5.0,0,1388253906000
AHJ5X6QFIUTTXKMHDJDASA7YNCFA,B0872ZZJXK,1483544119000,5.0,0,1483544119000
AGNXCAEYYKKV3C5IUJWTEPLPJ6FA,B00TRQ77DQ,1524702149757,1.0,1,1524702149757
AH3SC6DKH2TMC3W567VJRSU4KSEQ,B005AF7B34,1558458452194,5.0,0,1558458452194
AGVNIIAAEPQKJVGKA24U6KY24OEQ,B0895Y3T97,1579494243702,5.0,0,1579494243702
AFYT4E6N53UPYPWBRG5Y7S4QZYYA,B007GCOKRE,1360335073000,5.0,0,1360335073000
AERB3CFZTIHJB232LYGHONDGNKAA,B01D3MS79W,1344297973000,5.0,16,1344297973000
AG37HNW7ZKXZPATYXJJNJ5EIT3OA,B001P5J20I,1359551732000,5.0,0,1359551732000
AFAAE47ZAOEYXOWAKREOJ4P2ZDKA,B008Y59H7U,1378774672000,3.0,0,1378774672000
AFQIH2FCU2CIG4SFPLRDO642NPLA,B08134XNNB,1605236550034,4.0,0,1605236550034
AHYZEVFSKJ2UR4LFPUQMU6AZK43A,B0057NCB48,1344666395000,4.0,0,1344666395000
AFFH6BIO4FUJQMVXULI3EGRSKSIQ,B07C8LY2MJ,1393865103000,5.0,0,1393865103000
AF5U6RSJH2RUPBQYVHTZBHVBMP2A,B00933MRPG,1368813835000,4.0,2,1368813835000
AGHVA62VH3MAHFSHLBOVSC3YE53Q,B01IG2354G,1554078255146,5.0,0,1554078255146
AHSU3E6CJDTQ6CTBXQJLCPLDXAWA,B00B70H60O,1393956520000,4.0,0,1393956520000
AFB4IIARZHASPHUYHZMFXQ27FKAQ,B003XNUJYS,1370559078000,4.0,0,1370559078000
AEF3KLB3LFRFB44Y6AWYEBTT46KA,B00C1ZVBJG,1387602567000,1.0,4,1387602567000
AHVXGTRO76MJX2RCHX4U6F6BAJIQ,B08FFKFPKN,1620019736062,5.0,1,1620019736062
AFVO3N7OTRHNBNP7DYYH3RV57OXA,B000QFP9LO,1202476411000,1.0,5,1202476411000
AH6RX5VLC4ISA6S5JY7FH6KNBXIQ,B005O8AO54,1361315797000,5.0,1,1361315797000
AEJELPGFDFP2NS3WO4XNMZRGX54A,B00EPEEUH6,1400184172000,3.0,0,1400184172000
AEFH4ND3BUEGUGE622W3PNWB6UUA,B0098YNFRY,1360589816000,5.0,0,1360589816000
AEM7Q47NRTF7C6MMMIXZJLWYROAQ,B00112G5RS,1229823056000,4.0,1,1229823056000
AFITRLTNQZLXMCSWXV5VX5DGPICQ,B00H477PGE,1358407770000,4.0,0,1358407770000
AHEYGOP6NK2LGCMSJTQULZ2ILMXQ,B00BNT01UQ,1372077846000,3.0,0,1372077846000
AGC33EWXKH3JIR3XOGA2THVOSNWQ,B003PGR70C,1370683601000,5.0,0,1370683601000
AF5HQLCHGOSKHS5QBGJCLDOYU25Q,B004LEUVY6,1358948194000,5.0,0,1358948194000
AEIRUBB52YTEX4GWX3PJ2KPIBMDA,B000MND264,1181390927000,3.0,1,1181390927000
AGYHY4DWGPZ7Y3VQ7HPLEWAIQGHQ,B0BYRY2TG8,1598323345465,5.0,0,1598323345465
AE2A3ATFRWQ54XOVTMZPYTW44YTQ,B01F7TQGSI,1485467501000,5.0,0,1485467501000
AELWBZVDW3ZEMVDK3ZBKVFALLTNQ,B01M72QLCF,1603934640912,5.0,0,1603934640912
AFF6W6RJVRV4ERPFJ2M5DO6MSJJQ,B007UMDEZE,1481696738000,5.0,0,1481696738000
AFXC74YRSVQXNTSY3B4TWBAAOVXQ,B07QT4R7D1,1604617837952,5.0,1,1604617837952
AEUXMXQDZMVAMEGXTN374D3MBTEA,B08BW46XBV,1597722143382,5.0,0,1597722143382
AEY7UKJZ5DS4I7DI66U2R6FLEYNA,B008J9YR1C,1369099994000,4.0,0,1369099994000
AFKCNKVKHOZ36XCOIK7OWZ3XRZIQ,B005AKW1WU,1437499268000,5.0,0,1437499268000
AGUBFT6GCWXNOP3M37BZQAJTEQLA,B006K5KM5W,1400380058000,5.0,0,1400380058000
AF7CTAI65WBPT6NVQC5EAUIEFTRA,B008KLRTHS,1493488979000,2.0,0,1493488979000
AFJBCO37BXTQNT5JVID6DKEGNZ3A,B004GGQIKK,1340995396000,5.0,0,1340995396000
AFC2NCFVLN3UGPBSIHCIQ6SNZEGQ,B013F0HSZG,1473385133000,4.0,2,1473385133000
AGJUICYIJ5TOQ5KDYIZIP2GGDQTA,B004QF0TE2,1393613447000,4.0,0,1393613447000
AHPNN5TNIAFEPV55IFXWLJXQJGLA,B07HR236GK,1508189864897,5.0,0,1508189864897
AF535NGUPMYSG4DIGT5GRMG55L3A,B01C8NTIDQ,1375222009000,5.0,0,1375222009000
AGIA2Q7C4F3H2NM5NVRCK6HGTV7A,B002M3TT4Q,1271246804000,4.0,0,1271246804000
AFDUCTW6BJ3VLZDE4JUXSO7NISFQ,B001A3RQDA,1247319781000,5.0,0,1247319781000
AEUVZU5XMZUIJOM2WSND3HVZXMEA,B00MJ3Y8WM,1575565938196,5.0,0,1575565938196
AGWQXD3ICRVC5I4YSLKEVXOJKP5Q,B0072LL7H0,1371950303000,5.0,0,1371950303000
AHFVX2THAUPTKJ4DIQRK4XPWSGYQ,B007PD67ZM,1387342462000,4.0,0,1387342462000
AEMWSP7IGFLPD7LHJW57GTH5AIIA,B000SKNYAU,1342667323000,5.0,0,1342667323000
AGFMS3ZHEIC2ATL7FMBYCX3KHTYQ,B000XHSLE2,1242142338000,4.0,0,1242142338000
AGFTLVFLQIKL2PPPMTTFZB6GKKYA,B000BYOKHY,1603425676642,1.0,0,1603425676642
AEPFQOODMLM3FYRVJ2UVN6XRPWIA,B001AQVMDM,1372182795000,1.0,1,1372182795000
AEITKP5PV2CNAJHSU525OHOTLXPA,B003JKV3SG,1380537578000,5.0,0,1380537578000
AGIN2JBC4YNXSCSU4EWZIICGLB7Q,B06XPJ3MC6,1359930389000,3.0,0,1359930389000
AHIP3733UDT6IEFUPTP4EZ7LPUPA,B005C2P31W,1359582056000,4.0,0,1359582056000
AGQOGDPJQEHLWASGXXLX74JLM7HQ,B002AUHHC2,1359658021000,3.0,0,1359658021000
AG5PJFRKUUJYAFYAJYI7FDIZQFAQ,B00I2IISUQ,1387503758000,4.0,0,1387503758000
AGCKSTOYHD6CVOT2GCBKKY6HUA3Q,B00ECIM14E,1441384949000,5.0,0,1441384949000
AFSHEUUGIAEAMFXHUDUNTUECGQZQ,B003DNSWOC,1380161991000,1.0,0,1380161991000
AFKUZRTJOJGVKLAJW5OERGOLSDFQ,B01C645RT6,1623116367334,5.0,0,1623116367334
AED2PVUKTHHFYK5PM2WXNEVJ3WWA,B00SMC37JO,1436819355000,5.0,4,1436819355000
AGBXPXSK5SOW2QCOTMFEBZD2G3IA,B006R0PZ5C,1336999409000,5.0,0,1336999409000
AGS7OQO3XGFB57MW5GSH44LPAWGQ,B0BHN3QR2S,1372526743000,4.0,1,1372526743000
AEJIXUHQ2M3HVW4CS4SJE2GVGX4A,B001G8X63I,1280636075000,4.0,1,1280636075000
AFNS6KPIBVOZBFY6V5AVOFKH2C4A,B0BRS1DHVQ,1566732867443,5.0,1,1566732867443
AGP4TBWEI4ZLWFEPJ7B6CM6JCKOQ,B008HOISRI,1369315182000,5.0,4,1369315182000
AEC742XPW54JVDE6SF53AVTDR5CQ,B00EISIO2Q,1400444198000,1.0,2,1400444198000
AEGCGRVMOZPMKY7KPOEV3IQWOT4A,B016P9A6GM,1483558210000,5.0,0,1483558210000
AGBNGEKVUYKK4KVEQLGB56Y2RGKQ,B006N0JE26,1371206229000,5.0,2,1371206229000
AH5XLZ73LHYHYZLJXBQ2CGGHGQ2Q,B001AZMMF0,1399908405000,5.0,1,1399908405000
AFVCFV4ELO4LBRRLKRTEBPPIZWNQ,B000NI8QNC,1278295516000,2.0,2,1278295516000
AF3A6WDX2ZRPTYOXCIWLV6DTUKSQ,B0058N0Q9Y,1339940155000,4.0,3,1339940155000
AHMC75CPJJX5LJFSKLZQR2ZUP4MQ,B000WI5KLO,1473326557000,5.0,0,1473326557000
AHTJV2R6NQYAENYXGFHBCUIJKEDA,B0026MRONG,1393558326000,5.0,1,1393558326000
AHHWER5FSYGA4OABTHKIH3VGF2DQ,B000PIIY7I,1244898218000,1.0,0,1244898218000
AF3GYPQ4VP34EY64RJ36QB3S3HAA,B07TVHSDMQ,1580703567944,5.0,0,1580703567944
AFCDM7BCQMFVS7UNTNLRALNN66JQ,B003FCW5XA,1339081250000,5.0,1,1339081250000
AG4I6ZOSNDRVUO7SHM5VS2PBFDVA,B0017ILG0M,1235798342000,3.0,2,1235798342000
AFYZDKGJ4DKVCQDY4DKYPCTA3KUA,B01N2K1LED,1497829627462,5.0,3,1497829627462
AG6REL45T3B6ZAXQ5PDAGF3SNSTA,B0036SGC9G,1273730142000,2.0,2,1273730142000
AGIIWB7S6KFUQFTEHE3Y26QWQ24Q,B00UZ2Y92I,1393761711000,3.0,0,1393761711000
AH5Y5LY7T7LKQ6YEKJ7JXSBWWVOQ,B000ARKMQA,1400031749000,5.0,0,1400031749000
AH3XUQUTIGQT23F3KWA44VYGDICQ,B0748GX4VL,1553488098405,5.0,0,1553488098405
AE6VJ2S7B5RRBISDTD4FFPGATE6Q,B001CRFBH2,1620822534676,5.0,0,1620822534676
AHMOL6VUUCAPEJODLPXO6RAUIXJA,B003H9MMY8,1336225287000,5.0,0,1336225287000
AG2ZV4LSVJ2HLNHUPKVRJKKSTEHA,B00365F9G6,1370865547000,4.0,0,1370865547000
AHQJB56WRND3LCIBHSMMEB6G3QSA,B093QQVN8C,1544038211991,5.0,0,1544038211991
AFBMYBTH7JAZFTYVSWANXVITCFKQ,B006O5ENC6,1359901896000,1.0,71,1359901896000
AFJUJXOEZZMI65ML7QZ4D5S4RERQ,B00260HAJQ,1394302009000,5.0,3,1394302009000
AEBSVYAORWFWYGBHDO7WTZO6JXCA,B0029NYWT6,1265596740000,5.0,0,1265596740000
AFTUHD5QQIUEHRH3ZWRLB2BCHC6Q,B004HHNOJ6,1370053597000,5.0,0,1370053597000
AGAPF3K7ACY5C5NZXFQAD3464YJQ,B005DKIB9O,1393595406000,5.0,0,1393595406000
AFFWDPV2QHMHK3VC44272FLCWCUQ,B0088QZ6Z2,1400200279000,5.0,0,1400200279000
AFK6K6Z5LTFL7GO2UKM4V2SF74WA,B001AU6SVO,1394037346000,3.0,0,1394037346000
AGQMV3HXYY5Q5VN2ECJXOCS3YI7Q,B084YPZ9MQ,1387511457000,5.0,0,1387511457000
AEWCLLXJXLLD446PXHUSPGIV2FRA,B001KYL29I,1270233275000,4.0,0,1270233275000
AEXTAPI3DW2Q74QYSUQQMZGENBWQ,B06W53DDWB,1505100408601,1.0,2,1505100408601
AEQP2MYJGZC6EQOTMEQUCPVQ4CNQ,B003OYIQKU,1394145077000,4.0,0,1394145077000
AE7R7H2U7YY3P53RT72NIQACXJYA,B005CSNW4Q,1360540090000,5.0,0,1360540090000
AFAM7K5I65OUV4MWGD4UBOWGMZLQ,B002MPR0O0,1274331383000,5.0,0,1274331383000
AFZBPZ2CLWIBPZIXCEHPJPJY7J5Q,B0163IMBZ4,1600828736960,5.0,0,1600828736960
AG644GGG3A54VFYPJXUQRQ2OPPKA,B007K3PCLC,1359554101000,5.0,5,1359554101000
AHCGO4UO2Z6RKIMWTRH4DBWAKTXA,B0058XE3WU,1372182110000,2.0,0,1372182110000
AFMOA75QSNJVM4SYRAEANRTZGUOQ,B0014GZ3B0,1388049249000,5.0,0,1388049249000
AE25J2X3UCVH57LJZKDG3PHPVIJQ,B00O85RJHU,1438816101000,5.0,0,1438816101000
AFPVDFQCCUFRYEMYPU3NTCP4FDCA,B009VZLAPY,1378988029000,5.0,0,1378988029000
AFJ753IITDKFK4HH3LB4BTSUFKTA,B09QHC6T6N,1578333202857,2.0,0,1578333202857
AGPZC7FROQURK7OT7YZUZBYJSKTA,B004XH5XGW,1387484274000,5.0,0,1387484274000
AFOOLDPFCQ2LUDXUFNPBFQCNJYFA,B0B4YGY3X4,1471481603000,5.0,0,1471481603000
AHMVRZ7MYCAVU4ZARPZH6U773LPA,B001SN8AXC,1391983250000,5.0,0,1391983250000
AHATH4SHZWNL4CDBOQDWUVJ4WXMA,B0058XEMGW,1360801742000,5.0,0,1360801742000
AGXFNV4H6YNZCR76GKFJXEEXQODQ,B0017LHPBS,1278877469000,4.0,0,1278877469000
AGWZMWQHT7AZFKPIRQJ4ZT7Y4ATA,B008NF3XU8,1369601155000,4.0,2,1369601155000
AFBI6BZHI4NJORLTJ33LZJJHH72A,B07PVKF6SG,1418605639000,5.0,0,1418605639000
AHBJXSWGB4PII6O3KGGWSEJCNK4A,B08918HKQ9,1579104944916,5.0,0,1579104944916
AGE46NXF5EKFQKVVIF4BQSGA3GYQ,B07GKJZXPX,1586369107691,5.0,0,1586369107691
AF73LVQ67M23EFSKD3HMHGYOAVTQ,B074JTRBSW,1400809468000,3.0,0,1400809468000
AHDUPN3GD6FWYWMJM7ZF6VDIACKQ,B007CH6YI6,1335066162000,4.0,0,1335066162000
AFQFUIKM3FC2ER3GM27D5WDUXBCQ,B085DGQC46,1370112573000,5.0,0,1370112573000
AE6QV5MKFYPVYFWQGOHYF7RF6LUA,B093QQVN8C,1624042701197,3.0,0,1624042701197
AGZLFMOA3HDHRLLTSWZEVZKZEJUA,B007423EO6,1400628582000,5.0,0,1400628582000
AGDTIY2EV7H7MMP776PGZVL36VBA,B002SG8EES,1387308177000,5.0,1,1387308177000
AHGISQJF5UPVXJGIP7I3XZKAYVAQ,B0026MRNGO,1553614089155,5.0,0,1553614089155
AEJ2F6PDP22H4NQHA62DJHNELHGQ,B00KZOMEZU,1419207002000,2.0,7,1419207002000
AFDIEUONH2EVON3ON5T474IHLZPA,B0036FU4VG,1343218545000,5.0,1,1343218545000
AFQFJD23ZPVVEJ7MEUFYI6OV76VQ,B006TK0OYW,1336794679000,5.0,0,1336794679000
AHUKBHJV73SVILLW6AUOU6BVZVIA,B005LLDMHQ,1380554174000,5.0,0,1380554174000
AFKRZO742D7TT6F7RG6ZMH5R62UQ,B008PDBVP2,1400640320000,5.0,0,1400640320000
AHUYLXFKWM32GDMG75ZINQQIERUA,B00BBTJW5S,1369863176000,5.0,0,1369863176000
AEXGQM5KK7NEVEIOPFHBXSMQ223Q,B010BTEY6A,1568718044499,4.0,1,1568718044499
AFAVFTUR6ORVTYQ3D7TBAGBY7NMA,B004ZKSQX4,1369069981000,5.0,0,1369069981000
AFO265OYDYERLWEWXL2SIZIKV2PQ,B009YT0TRM,1517544440544,5.0,0,1517544440544
AEVUWTN3HETYLGDSSUZPOJZJGYRA,B078GPLYJB,1361364045000,5.0,0,1361364045000
AGEPY6QVGSMTHRJKDQTUACZD332A,B06ZYWYM9L,1546724065384,1.0,0,1546724065384
AE77IHDXIVOJOU4Q76D6LRL3JBLQ,B0029ZLJXG,1372168304000,2.0,2,1372168304000
AGLQ23XDNF6BDWITIKQ3XCX3UHQQ,B005GBV2P0,1394111985000,4.0,0,1394111985000
AE2V3C3O4VUOCJ4Y6I6VSNINDZSA,B089Y6KDXB,1611859403178,5.0,0,1611859403178
AE3Z3G3HIBSOHESL2G4WIET5VM6Q,B00F8CTWAY,1394171278000,5.0,3,1394171278000
AFP4XJXPGEK3ORV5E7WQ4DT5XISA,B006O5HA7G,1380555928000,2.0,0,1380555928000
AFIQ6NX5BYRDE2PAR6KV3ASPFTSA,B0057PAGLQ,1378988737000,5.0,0,1378988737000
AHRFT27GHP73XYIDKWL5WQIY6ORQ,B004WI25YK,1379258571000,3.0,0,1379258571000
AFATTI4CKXSBJ5NOP2COFOM2CREA,B014UVX31C,1566186810722,2.0,0,1566186810722
AETPZMO5M5GFAERUUQQHMCYE7YXA,B07G5HH125,1562469137436,5.0,2,1562469137436
AG7EGE5ZVLNSCPWAQAFMYASLRO3A,B00DCJPDPI,1371876092000,2.0,1,1371876092000
AELQ7GBJU3HKEBP2GV34QI4MKYPQ,B0043RTMXM,1360863762000,5.0,6,1360863762000
AFTG7EXWQ2HVVRCVRLVFJTBON5LA,B000E0V532,1369166254000,5.0,0,1369166254000
AHQSPNRLDVGSEQ534MKLOBLQB44Q,B00C4V7C1S,1387412249000,5.0,0,1387412249000
AEAB737XDZQRD4WHJMM2PSXT746Q,B00V0N9PTI,1620178444661,2.0,0,1620178444661
AGPLJJ3ELBMCPORZW375ARHIGGRA,B08157CKD1,1607970136591,5.0,0,1607970136591
AHKH3HRAUFZSIRRLGHZA3UOWGQWA,B00A7CA95C,1371483881000,5.0,0,1371483881000
AGJ7KZQBMTLYEI22KTVQFXMSOJVA,B07CRFHP4R,1516232788199,4.0,0,1516232788199
AHACM2N5IMN3K72GKLOU76SWW6KA,B015OFRRHO,1470344026000,4.0,0,1470344026000
AETSSMPBYOX4KEKU5ZHJVK4LAWZA,B00C94X1BA,1445503182000,5.0,0,1445503182000
AEBU77ZUNPJT2JKS7CAQXRCMUIMQ,B002Z7EOLW,1371735760000,4.0,0,1371735760000
AHJQNL2GOOPUPYX3FWP6GKXOPSKA,B07RLC9552,1582933103022,5.0,0,1582933103022
AHBTP666W7JAAKBSG65QT4Y27RJQ,B00AFCVNV8,1380207016000,5.0,0,1380207016000
AFS5VMRRJQPUZM4G6M5ZZN2C26NA,B001EJN1HA,1380380117000,5.0,0,1380380117000
AF2UKLYDGG7AYCVBTOBQNN63GXHA,B002CO3LM6,1369763894000,5.0,0,1369763894000
AHVAMJI7X5HI23RX375424EBDECA,B005X5S5HW,1345636846000,5.0,1,1345636846000
AEEBJ5ANNC5W5GDVP4MSFO4IZO6A,B00VCIOI66,1469629787000,4.0,2,1469629787000
AHWSRRTARDIV7GKCPCHTSCKFWEXA,B000NINFQU,1399922914000,5.0,0,1399922914000
AFRA6AKHYMJAZLZ3U2N5AUO4OW2Q,B00Q8K3EGS,1496348313000,5.0,0,1496348313000
AHWNLUC7QIJGDZ56XJ2T3XVZWPBA,B0002FQCWS,1196671849000,4.0,2,1196671849000
AEWSD65IVPPJBXK4Y7Q2RQMBGC5A,B01BGW0SCK,1481291079000,5.0,0,1481291079000
AFKEPAUQOXWBODXQSNWIJBPUGLSA,B0028QFQ4E,1344700144000,4.0,2,1344700144000
AG5BB5HOLBGYVJLEVGK5C63A2MYQ,B09TQ58RLF,1369053061000,1.0,2,1369053061000
AHSZSA3HK333YVJI6CMWYKJ4VDWA,B07BMSN3YW,1344031874000,5.0,0,1344031874000
AGURBK5R7JNWHJ4XWJBULUCROULQ,B0056EWW10,1361331708000,4.0,0,1361331708000
AGJE3J6VZLCO2YL5QYALWB3SQNYQ,B07XFXXZMV,1550955842578,1.0,0,1550955842578
AE7JQY5OB7MXIB7IAMDXFDC3Z34Q,B096LBNX2X,1400619786000,5.0,0,1400619786000
AHN6GIQ5UXLT7JSQ6JM6BH2AEWQQ,B0BQF377Z4,1266230390000,5.0,6,1266230390000
AF5KR4ORDZDWNED26F3YDG7CKJDA,B008RKR8FU,1388414535000,4.0,0,1388414535000
AEHFXKJWYACG2N4EYXYIKN7DR7KA,B007TQ4MDY,1439423933000,1.0,0,1439423933000
AHQU2TOCNV2PUL4RACFC7NUQ6EPA,B0007UWS4E,1224940670000,5.0,0,1224940670000
AHFBQHJHHPH6IYS26ZH2ROETQORA,B0742SX4V2,1370351654000,5.0,0,1370351654000
AHUBQCDE6LVGLMFOHRV6QMR4OF5Q,B005I6P2MW,1499023340293,5.0,0,1499023340293
AEPYDKFZRSLBIHNBBPYFM2ZDJY7Q,B00834HNBO,1394305552000,5.0,0,1394305552000
